followers_count,friends_count,favorites_count,statuses_count,default_profile,default_profile_image,verified,bot
1726,3321,29416,43382,1,0,0,0
114,350,710,1476,0,0,0,0
514,514,8086,2153,1,0,0,0
1127,1613,17049,23190,0,0,0,0
510,551,606,4623,0,0,0,0
506,686,49092,37101,0,0,0,0
847,352,10301,108542,0,0,0,0
448,892,660,1766,0,0,0,0
295396,7572,10067,38100,0,0,1,0
507,555,28414,5225,1,0,0,0
13,185,185,331,0,0,0,0
269,254,1703,1860,1,0,0,0
229,428,8904,1327,1,0,0,0
296,1247,46124,18144,0,0,0,0
522,495,15279,23345,0,0,0,0
542,641,40033,12792,0,0,0,0
218,551,1564,1530,0,0,0,0
489,887,1785,3395,0,0,0,0
356,423,3841,11326,0,0,0,0
118,103,39352,12113,0,0,0,0
1885,958,35703,81079,0,0,0,0
338,363,31179,9834,0,0,0,0
650,749,102569,24494,0,0,0,0
1071,500,23676,15281,0,0,0,0
132,218,138,834,0,0,0,0
598,490,42151,49797,0,0,0,0
445,308,8963,3928,1,0,0,0
597,420,16590,15768,1,0,0,0
1330,1921,89390,67151,0,0,0,0
529,435,2947,1438,1,0,0,0
556,367,1218,8558,1,0,0,0
985,350,26690,28366,0,0,0,0
1189,387,26543,81612,0,0,0,0
589,427,12080,22037,1,0,0,0
959,758,7843,2687,1,0,0,0
614,686,3740,16114,0,0,0,0
367,701,1683,2835,1,0,0,0
293,3124,6522,9718,1,0,0,0
209,1364,20372,1048,1,0,0,0
648,2089,6371,24165,0,0,0,0
443,516,8985,2599,1,0,0,0
2557,1804,4689,11573,0,0,0,0
1029,871,41574,14504,1,0,0,0
917,727,22139,53202,0,0,0,0
1247,1546,23356,24958,0,0,0,0
8667,1755,14787,84019,1,0,0,0
212,444,23,38,1,0,0,0
674,416,23951,5724,0,0,0,0
598,511,17780,3746,1,0,0,0
597,909,6353,27246,0,0,0,0
1884,615,44429,211195,0,0,0,0
839,518,12193,9056,1,0,0,0
675,475,577,1175,1,0,0,0
300,244,45630,21200,0,0,0,0
321,268,20771,4525,0,0,0,0
738,543,37330,6136,1,0,0,0
96,2502,274,896,1,0,0,0
1044,384,34881,28467,0,0,0,0
640,608,1935,2534,1,0,0,0
1027,915,6663,3846,1,0,0,0
3,46,116,6,1,0,0,0
2063,602,253421,281440,1,0,0,0
280,239,1712,983,1,0,0,0
394,490,35191,15405,0,0,0,0
657,666,55394,13219,0,0,0,0
363,2364,53,13653,0,0,0,0
222,307,2633,6722,1,0,0,0
547,477,22321,9864,1,0,0,0
7444,5851,34063,57512,1,0,0,0
745,0,9085,39140,1,0,0,0
307,354,43933,13774,0,0,0,0
439,226,3881,6657,1,0,0,0
154,518,41780,23055,0,0,0,0
504,401,1340,3056,0,0,0,0
687,536,49338,19685,0,0,0,0
600,1128,26785,23833,1,0,0,0
110,309,1735,1708,1,0,0,0
717,971,60692,28044,0,0,0,0
521,701,3487,12569,0,0,0,0
315,359,32853,26133,0,0,0,0
344,317,1444,3134,0,0,0,0
136,162,31,1309,0,0,0,0
0,62,443,0,1,1,0,0
468,427,16556,3795,0,0,0,0
219,639,15100,6445,1,0,0,0
261,2203,9213,28920,0,0,0,0
239,287,38878,109329,0,0,0,0
153,168,4843,4410,0,0,0,0
13063,1106,3994,4027,0,0,0,0
353,607,8979,5254,0,0,0,0
780,395,7943,15772,1,0,0,0
261,145,26136,9867,1,0,0,0
27,41,4773,1313,0,0,0,0
255,556,1206,6638,0,0,0,0
306,259,8254,13812,1,0,0,0
304,1475,34012,33164,1,0,0,0
247,537,1566,1399,0,0,0,0
352,309,9676,2051,1,0,0,0
191,334,9332,3639,0,0,0,0
530,630,8208,10285,0,0,0,0
5298,535,11513,3348,0,0,1,0
200,441,374,1695,1,0,0,0
2315,1037,162260,78499,0,0,0,0
756,439,8423,9671,1,0,0,0
829,795,19612,65958,0,0,0,0
1224,553,979,16686,0,0,0,0
411,322,16105,12183,0,0,0,0
427,237,6397,4959,1,0,0,0
418,403,3995,3206,1,0,0,0
756,609,92765,75498,0,0,0,0
142,173,6716,7845,1,0,0,0
831,664,10977,6666,0,0,0,0
667,506,67258,25997,0,0,0,0
194,249,135,4547,0,0,0,0
1357,1071,8185,35987,1,0,0,0
4281,2907,2078,17243,0,0,0,0
534,406,960,2009,0,0,0,0
545,589,42016,11231,0,0,0,0
3227,534,3761,4077,0,0,0,0
430,447,14419,2615,1,0,0,0
538,1256,6074,7564,1,0,0,0
599,444,25779,7364,1,0,0,0
190,0,7609,3902,0,0,0,0
428,573,27903,14317,0,0,0,0
581,400,5163,10234,0,0,0,0
11814,3243,13381,65868,0,0,0,0
545,396,2100,2824,0,0,0,0
695,509,20366,109311,0,0,0,0
1069,2856,3532,70947,0,0,0,0
313,601,1408,231,1,0,0,0
588,347,31263,172312,0,0,0,0
595,363,7570,12254,1,0,0,0
180,243,2446,7908,0,0,0,0
200,182,19154,10839,1,0,0,0
16595,603,9146,8732,0,0,0,0
1116,1172,13674,5363,1,0,0,0
476,479,19,785,0,0,0,0
153,984,15340,26711,0,0,0,0
203,162,5,1112,0,0,0,0
139,335,1903,4547,0,0,0,0
785,554,13448,4150,0,0,0,0
433,440,14660,15433,1,0,0,0
0,1,1,8,1,0,0,0
6634,5559,58412,20424,0,0,0,0
111,98,618,822,1,0,0,0
102,387,69,710,1,0,0,0
3978,1584,26054,359684,0,0,0,0
934,941,38651,28057,0,0,0,0
19445,6192,9826,27974,0,0,0,0
1653,975,26496,20119,1,0,0,0
432,289,33890,19212,0,0,0,0
305,171,123779,8550,0,0,0,0
321,416,30578,6100,0,0,0,0
23048,14420,34211,30897,0,0,0,0
1083,1082,11003,22439,1,0,0,0
624,663,15630,11221,1,0,0,0
2170,546,3668,8012,0,0,0,0
164,114,1918,206,1,0,0,0
530,472,534,468,1,0,0,0
568,607,31086,25482,0,0,0,0
307,148,391,6320,0,0,0,0
993,972,40362,20557,0,0,0,0
696,448,89005,18304,1,0,0,0
295,273,9714,3676,0,0,0,0
197,113,12250,1364,1,0,0,0
2362,725,17109,49606,0,0,0,0
607,291,163066,28206,0,0,0,0
493,3402,957,47892,0,0,0,0
1856,1900,58351,102716,1,0,0,0
335,131,328,1375,1,0,0,0
248,0,866,9324,0,0,0,0
1333,748,42097,18658,1,0,0,0
1313,1072,9225,27784,0,0,0,0
294,561,13924,2748,0,0,0,0
1113,686,12386,14263,0,0,0,0
1,9,0,0,1,0,0,0
76,420,16447,3730,1,0,0,0
31531,10331,6294,19257,0,0,0,0
198,402,13222,9926,1,0,0,0
723,989,5471,3294,0,0,0,0
174,751,26930,5542,1,0,0,0
550,570,14085,10034,1,0,0,0
202,168,99932,3561,0,0,0,0
223,818,5088,6868,1,0,0,0
754,928,30177,25551,0,0,0,0
620,3710,1934,13677,0,0,0,0
9,52,47,23,0,0,0,0
210,191,989,10473,0,0,0,0
1021,371,5385,65570,0,0,0,0
124,924,16197,16927,0,0,0,0
965,3055,13237,40016,1,0,0,0
3628,3583,24337,22201,0,0,0,0
224,126,7481,5304,0,0,0,0
252,453,514,20626,0,0,0,0
0,7,49,139,1,0,0,0
1982,294,1449,539353,0,0,0,0
0,19,15,3,1,0,0,0
164,659,6331,13262,1,0,0,0
787,229,8922,3795,1,0,0,0
3196,5001,48057,32770,1,0,0,0
810,301,37921,62592,0,0,0,0
194,183,9248,2212,1,0,0,0
9313,1231,5755,7374,0,0,0,0
633,483,13625,18688,0,0,0,0
417,419,3025,6492,0,0,0,0
463,243,3325,614,1,0,0,0
415,234,62961,41937,0,0,0,0
212,196,3767,11114,0,0,0,0
5632,92,13,30,1,0,0,0
0,22,75,55,1,0,0,0
381,913,739,6442,1,0,0,0
2483,299,249,71534,0,0,0,0
19986,302,5922,9661,0,0,0,0
3371,2065,105738,149380,1,0,0,0
1287,224,405,1143,0,0,0,0
266,283,7101,2596,1,0,0,0
584,550,9973,74559,0,0,0,0
335,253,8369,2921,0,0,0,0
426,182,22689,13989,1,0,0,0
632,548,16329,8679,0,0,0,0
767,2044,2192,2081,0,0,0,0
987,3871,2219,2125,1,0,0,0
436,175,2267,2009,0,0,0,0
443,215,122,15966,0,0,0,0
9892,8961,555,2800,1,0,0,0
194,482,21749,5320,1,0,0,0
516,1449,44462,13535,0,0,0,0
218,207,17684,2778,1,0,0,0
1296,758,19578,62711,1,0,0,0
181,158,1117,602,1,0,0,0
3603,1524,4109,1621,0,0,0,0
397,365,8207,2855,1,0,0,0
12,81,13,5,1,0,0,0
10,21,3,0,1,0,0,0
371,167,5228,14925,1,0,0,0
129,398,2371,3932,0,0,0,0
34758,795,10340,59769,0,0,1,0
737,148,12695,47287,0,0,0,0
197,672,13979,5195,0,0,0,0
2693,1998,194252,336566,0,0,0,0
823,636,60318,13586,0,0,0,0
1079,413,1775,9509,0,0,0,0
831,467,40073,56197,1,0,0,0
305,99,13271,13543,1,0,0,0
114,90,977,192,0,0,0,0
1791,611,6384,60224,1,0,0,0
606,744,52,17182,1,0,0,0
373,339,14305,3542,0,0,0,0
924,350,32266,24505,0,0,0,0
6649,3068,14834,18462,0,0,0,0
122,102,43697,2010,1,0,0,0
237,128,57809,30716,0,0,0,0
0,0,0,1,1,1,0,0
1885,4968,43753,33860,0,0,0,0
2331,997,50628,22120,0,0,0,0
247,398,3437,11495,1,0,0,0
3737,1492,1264,6630,0,0,1,0
481,262,41915,19151,0,0,0,0
3093,1803,3034,5673,0,0,0,0
47425,398,11921,93373,0,0,0,0
1986,848,9822,8731,1,0,0,0
232,775,6377,42849,1,0,0,0
143,165,4712,428,1,0,0,0
25968,1848,15740,14547,0,0,1,0
118,262,101,1676,0,0,0,0
3451,1428,255,45879,0,0,0,0
257,2151,1243,225,0,0,0,0
528,277,73914,28232,0,0,0,0
711,820,33611,1625,0,0,0,0
516,474,11187,4767,1,0,0,0
795,295,6908,6051,1,0,0,0
7816,1060,5417,42228,0,0,0,0
94,152,1600,832,1,0,0,0
1165,2790,825,1786,0,0,0,0
212,204,3953,1872,0,0,0,0
1445,1245,10968,15652,1,0,0,0
576,478,21209,2208,1,0,0,0
62818,324,7027,14197,0,0,0,0
416,422,14692,295,1,0,0,0
42,220,5452,1393,0,0,0,0
14497,4145,9986,27216,0,0,0,0
526,462,105,2182,0,0,0,0
511,503,13341,18996,0,0,0,0
1035,896,8284,37184,0,0,0,0
334,319,32585,26348,0,0,0,0
2740,2381,5854,11807,0,0,0,0
752,700,104872,64276,0,0,0,0
105,484,755,344,0,0,0,0
202,140,9266,27718,1,0,0,0
188,2281,172092,40192,0,0,0,0
258,184,53507,33131,0,0,0,0
420,347,27875,29373,0,0,0,0
907,158,93,1407,1,0,0,0
2304,3980,31629,11953,0,0,0,0
0,0,0,1,1,0,0,0
127,265,4032,5481,0,0,0,0
396,323,13915,15035,1,0,0,0
2008,2159,5780,20616,0,0,0,0
436,482,9132,2071,1,0,0,0
2,4,455,208,1,0,0,0
347,178,27201,6263,0,0,0,0
2010,935,72660,74604,0,0,0,0
2394,398,1832,3183,0,0,1,0
954,942,5560,58043,0,0,0,0
422,254,24209,19795,0,0,0,0
889,162,30276,6958,0,0,0,0
96039,1118,8000,10433,0,0,1,0
517,845,941,22035,0,0,0,0
604,280,15645,5669,1,0,0,0
1,2,0,0,1,0,0,0
202,201,2571,242,1,0,0,0
356,1108,4120,86606,0,0,0,0
549,302,1157,704,0,0,0,0
239,219,8315,11325,1,0,0,0
227,518,75717,42724,0,0,0,0
321,186,3527,2566,1,0,0,0
2016,1838,3106,11866,0,0,0,0
174,328,7805,7148,1,0,0,0
5115,2899,11822,28361,0,0,0,0
111,164,64,300,1,0,0,0
907,453,1107,3458,0,0,0,0
13,14,117,161,0,0,0,0
0,0,0,4,0,0,0,0
157,1108,4400,2358,1,0,0,0
204,1119,22272,5307,0,0,0,0
647,1619,7270,10415,1,0,0,0
353,1396,175,289,1,0,0,0
573,622,3191,24729,1,0,0,0
0,0,1,1,1,1,0,0
26,210,636,106,1,0,0,0
207,417,1302,7773,0,0,0,0
4016,2250,6688,11571,0,0,0,0
1455,995,5346,19992,0,0,0,0
1011,714,50981,21727,1,0,0,0
199,214,33118,840,1,0,0,0
9558,1529,17995,11047,0,0,0,0
625,716,34713,19789,0,0,0,0
574,348,5795,5394,1,0,0,0
1234,496,67666,50653,0,0,0,0
3911,872,5909,26054,0,0,0,0
5307,2564,34468,69073,0,0,0,0
2010,1773,209030,153212,0,0,0,0
736,573,61472,68604,0,0,0,0
368,323,9176,19989,0,0,0,0
480,151,1430,438,1,0,0,0
942,780,7607,22951,0,0,0,0
187,445,3706,1213,1,0,0,0
358,600,29583,7475,1,0,0,0
103705,5520,30684,4868,0,0,0,0
2179,1199,456,1677,0,0,0,0
2792,1913,8393,31813,1,0,0,0
528,1238,16733,7104,1,0,0,0
518,450,10476,6454,1,0,0,0
252,2890,6535,645,1,0,0,0
255,299,59860,19887,1,0,0,0
544,1296,3853,9712,1,0,0,0
799,185,428,3588,0,0,0,0
1049,883,56766,48737,0,0,0,0
7,30,17,4,1,0,0,0
10,3,1,3,1,0,0,0
5828,1120,220739,42682,1,0,0,0
433,314,14621,6871,1,0,0,0
239,297,75,4615,0,0,0,0
519,657,14580,7376,1,0,0,0
17413,3337,56026,100656,0,0,0,0
393,338,14587,2633,1,0,0,0
578,313,1416,158,0,0,0,0
103,0,221,9570,0,0,0,0
2523,1806,5129,4593,0,0,0,0
5,29,12,25,1,0,0,0
548,313,5285,3556,1,0,0,0
270,463,3036,10540,0,0,0,0
2116,1674,931,5197,0,0,0,0
217,146,10928,8111,1,0,0,0
10935,7846,125860,126543,1,0,0,0
1839,977,98733,83600,0,0,0,0
3842,4778,4063,4378,0,0,0,0
1,6,0,0,1,0,0,0
1115,848,7189,11589,0,0,0,0
278,3,2467,7099,0,0,0,0
1658,591,25431,22340,0,0,0,0
408,422,17174,33984,0,0,0,0
286,248,32299,25181,0,0,0,0
276,852,58329,46588,1,0,0,0
469,0,3108,3605,1,0,0,0
719,497,3886,3017,1,0,0,0
400,400,8042,16374,0,0,0,0
230,258,11729,2079,1,0,0,0
1547,1632,10951,42887,0,0,0,0
142,217,119,7419,0,0,0,0
246,320,8369,2715,1,0,0,0
379,441,12589,2657,1,0,0,0
375,636,45278,24011,1,0,0,0
66830,1976,5287,193869,0,0,1,0
152,662,46196,10686,1,0,0,0
14973,5664,9868,28126,0,0,0,0
2791,351,16917,139349,0,0,0,0
493,474,64064,49596,0,0,0,0
2097,1806,2413,60211,0,0,0,0
152,131,11342,7514,0,0,0,0
811,955,14770,12018,1,0,0,0
340,317,21535,9391,0,0,0,0
257,232,1316,3404,0,0,0,0
252,232,4943,1901,1,0,0,0
1137,591,17075,19365,0,0,0,0
1,1,1,0,1,0,0,0
322,220,29349,127856,0,0,0,0
126,257,355,432,1,0,0,0
156,162,2186,8794,0,0,0,0
218,279,1257,28850,0,1,0,0
289,158,10426,14405,0,0,0,0
1427,591,13051,45593,0,0,0,0
204,310,5036,13643,0,0,0,0
332,401,2540,2142,1,0,0,0
93,0,844,1417,1,0,0,0
1744,1210,10778,27475,0,0,0,0
1363,2125,185385,102168,1,0,0,0
501,592,46879,25659,0,0,0,0
8001,2587,4468,7884,0,0,0,0
749,670,62580,31615,1,0,0,0
167,220,295,427,0,0,0,0
3634,3777,1784,18753,1,0,0,0
165,42,1055,479,1,0,0,0
3548,416,1973,2589,1,0,0,0
257,157,15520,3949,0,0,0,0
329,306,34160,8780,0,0,0,0
746,154,12523,22289,0,0,0,0
0,1,8,125,1,0,0,0
468,936,32133,47255,0,0,0,0
306,1207,18190,1518,1,0,0,0
222,2038,7310,6914,1,0,0,0
134,799,13152,9054,1,0,0,0
55271,57448,369728,701384,0,0,0,0
2411204,887,23474,78260,0,0,1,0
209,385,16815,7563,0,0,0,0
430,498,5740,5839,0,0,0,0
144,37,1509,740,0,0,0,0
4979,1018,27229,41818,0,0,0,0
62254,1049,6779,16931,0,0,1,0
815,1577,4364,9050,0,0,0,0
421,827,53916,18435,0,0,0,0
178,252,12348,1316,0,0,0,0
0,0,0,0,1,0,0,0
133,74,126,199,1,0,0,0
341,361,7527,2696,1,0,0,0
924,688,23865,9096,1,0,0,0
166,118,8956,3941,0,0,0,0
446,402,17033,5622,1,0,0,0
352,389,21756,12830,0,0,0,0
698,840,48911,39791,0,0,0,0
219,266,7216,2954,0,0,0,0
779,825,13763,136912,0,0,0,0
0,6,0,0,1,0,0,0
238,308,6035,7933,0,0,0,0
1608,2517,10435,19615,0,0,0,0
346,403,3635,1753,0,0,0,0
425,264,5833,2315,0,0,0,0
236,0,55885,37216,0,0,0,0
153,131,1174,1228,0,0,0,0
484,773,3724,2627,1,0,0,0
209,114,27287,10129,0,0,0,0
268,186,7737,8843,1,0,0,0
606,2174,323,1250,0,0,0,0
89733,869,17396,31840,0,0,1,0
212,213,14247,9966,0,0,0,0
4496,3628,3624,8956,0,0,0,0
2035,291,6191,32565,1,0,0,0
475,448,2656,2751,1,0,0,0
264,620,4790,14254,0,0,0,0
209,47,23787,513,1,0,0,0
942,254,161,10089,0,0,0,0
0,1,1,2,1,0,0,0
559,1187,13716,22867,1,0,0,0
0,4,25,1,1,0,0,0
5012,0,56613,33983,1,0,0,0
101,107,5785,1245,1,0,0,0
539,443,7883,12441,0,0,0,0
1156,1443,112358,23359,0,0,0,0
439,601,11896,6328,1,0,0,0
212,346,838,246,0,0,0,0
697,440,11711,7277,1,0,0,0
139,265,4188,7580,0,0,0,0
145,233,767,2785,0,0,0,0
234,311,2953,5261,1,0,0,0
909,1228,2943,3857,0,0,0,0
886,4970,73338,39499,1,0,0,0
683,2022,75403,17556,1,0,0,0
77,127,12915,2051,0,0,0,0
242,1645,539,1824,1,0,0,0
675,1471,4606,16982,0,0,0,0
1784,1508,23918,29545,0,0,0,0
1908,776,5908,19363,0,0,0,0
1279,1788,2,15413,0,0,0,0
2579,1633,125248,105648,0,0,0,0
411,402,11514,7692,0,0,0,0
114,94,3313,3276,1,0,0,0
131,235,5332,3397,1,0,0,0
1076,1501,40478,33154,0,0,0,0
325,522,2540,2216,0,0,0,0
453,179,7838,2599,0,0,0,0
6,0,0,154,1,0,0,0
414,736,10990,2962,1,0,0,0
451,577,107,2471,0,0,0,0
8912,4735,198584,64926,0,0,0,0
1189,2773,58234,19987,1,0,0,0
1,0,1,1,1,1,0,0
164,1480,3242,2025,0,0,0,0
370,267,4827,3600,0,0,0,0
24,161,1292,1504,1,0,0,0
318,1163,2174,7763,0,0,0,0
135,520,1403,1638,0,0,0,0
1,64,1,21,1,0,0,0
8467,3481,2756,2450,0,0,0,0
346,193,7779,7465,0,0,0,0
499,554,83355,9884,1,0,0,0
427,548,45249,15331,0,0,0,0
522,1526,10525,5375,1,0,0,0
681,446,26248,31325,1,0,0,0
465,528,17800,3118,1,0,0,0
10137,10519,12925,133659,1,0,0,0
82792,398,2285,100831,0,0,0,0
577,1367,988,5167,0,0,0,0
0,33,1,0,1,0,0,0
3109,1265,4511,5136,0,0,0,0
3696,774,52873,33566,0,0,0,0
1813,1198,1537,7242,0,0,0,0
968,541,30577,5403,0,0,0,0
1523,469,10861,16406,0,0,0,0
1,31,195,2,1,1,0,0
266,231,15927,12132,1,0,0,0
378,247,15093,6396,1,0,0,0
1052,379,18198,34375,0,0,0,0
226,579,4076,4757,1,0,0,0
3776,783,1752,5684,0,0,0,0
314,1056,772,1223,0,0,0,0
3310,4530,31058,71402,0,0,0,0
142,574,1023,470,1,0,0,0
409,275,4252,22991,0,0,0,0
126,1517,10121,5350,1,0,0,0
248,784,10621,4718,0,0,0,0
247,236,6478,27993,0,0,0,0
4482,1886,1340,4323,1,0,0,0
407,449,7825,1924,0,0,0,0
1046,1031,9725,37923,0,0,0,0
12747,13794,192596,188497,1,0,0,0
29428,910,13616,12366,0,0,0,0
8,47,3,2,1,0,0,0
1671,1564,74,51222,1,0,0,0
357,398,3952,2890,1,0,0,0
1496,4733,1303,949,1,0,0,0
0,0,3,7,1,0,0,0
12677,783,12853,94978,1,0,1,0
202,246,22044,9182,1,0,0,0
350,2971,4433,1127,0,0,0,0
230,168,15972,11460,1,0,0,0
286,213,35666,3297,0,0,0,0
124,344,295,1646,0,0,0,0
9160,330,202352,86401,1,0,0,0
545,204,20937,28910,0,0,0,0
277,605,15222,17618,0,0,0,0
1511,1125,61351,43760,0,0,0,0
546,257,549,7320,0,0,0,0
528,548,26705,14359,1,0,0,0
175,182,94,5577,0,0,0,0
131,424,41022,12532,1,0,0,0
339,221,13577,21457,1,0,0,0
467,641,35020,5235,1,0,0,0
1011,684,320,1842,0,0,0,0
165,176,9531,21831,0,0,0,0
5743,5578,28803,61976,0,0,0,0
452,440,2360,8571,0,0,0,0
92,129,625,289,1,0,0,0
938,4162,87214,62718,1,0,0,0
2854,422,21471,44677,0,0,0,0
0,9,0,1,1,0,0,0
543,438,12369,49660,0,0,0,0
584,711,2272,910,0,0,0,0
371,270,14651,4717,1,0,0,0
425,1416,67369,8731,1,0,0,0
851,455,5036,15120,0,0,0,0
102,491,15360,2597,1,0,0,0
1269,2920,12017,32514,0,0,0,0
542,338,24951,21392,0,0,0,0
624,675,38882,37414,0,0,0,0
1053,521,20820,60757,1,0,0,0
110570,2989,55646,30659,0,0,1,0
388,282,5538,3116,1,0,0,0
267,191,4660,680,1,0,0,0
14738,5671,92833,67145,0,0,0,0
0,2,42,91,1,0,0,0
9,14,17,5,1,0,0,0
381,138,4497,594,0,0,0,0
3747,1383,102,74883,0,0,0,0
119,131,19,1218,1,0,0,0
292,208,1786,713,0,0,0,0
1285,1181,7333,1363,1,0,0,0
1810,557,26596,337356,0,0,0,0
11335,10117,77932,117293,0,0,0,0
0,2,0,0,1,1,0,0
2387,408,4555,8920,0,0,0,0
14180,13861,88316,702,0,0,0,0
358,464,1334,1997,0,0,0,0
348,354,296,332,0,0,0,0
2574,729,15502,9035,0,0,0,0
254,214,1818,1802,1,0,0,0
2358,1092,22695,69833,0,0,0,0
2008,212,1025,939,0,0,1,0
1161,686,47999,38411,0,0,0,0
1345,514,44835,76794,0,0,0,0
197,435,3611,1167,1,0,0,0
385,280,6663,560,0,0,0,0
433,844,97520,6729,1,0,0,0
81,157,1163,1174,1,0,0,0
126,281,1477,1210,0,0,0,0
950,177,113,26542,0,0,0,0
412,797,21175,16342,0,0,0,0
507,386,21439,24252,0,0,0,0
800,1277,1783,2924,1,0,0,0
472,345,9428,6934,0,0,0,0
832,273,39688,4546,1,0,0,0
898,1739,259,2132,0,0,0,0
794,541,36405,22992,0,0,0,0
538,481,7092,9739,0,0,0,0
379,340,14940,3560,1,0,0,0
8426,7734,8035,33710,0,0,0,0
249,106,5,10573,0,0,0,0
1450,3572,21658,51497,0,0,0,0
591,861,8065,10357,1,0,0,0
683,4413,19473,28646,0,0,0,0
4197,2529,325,5676,0,0,0,0
197,110,11362,6253,0,0,0,0
215,723,2847,3968,1,0,0,0
578,601,14808,7675,0,0,0,0
267,343,578,1733,0,0,0,0
123,1525,35,181,0,0,0,0
322,1496,5691,27159,1,0,0,0
188,130,7567,2481,1,0,0,0
558,361,2159,661,0,0,0,0
187,293,21314,8797,1,0,0,0
250,519,8217,9184,0,0,0,0
317,296,20931,24076,1,0,0,0
544,1239,6473,12398,1,0,0,0
438,609,4117,4391,1,0,0,0
26562,25253,2723,136090,0,0,0,0
221,804,278,362,1,0,0,0
1046,721,14910,10778,1,0,0,0
101,657,2291,1468,0,0,0,0
99,68,4171,1833,0,0,0,0
484,1724,1072,8384,0,0,0,0
97,53,155,418,1,0,0,0
443,423,9894,11877,0,0,0,0
2955,2703,557,126449,0,0,0,0
279,742,11560,9965,0,0,0,0
6448,541,13342,29444,1,0,1,0
0,0,0,0,1,1,0,0
1727,1463,4764,5064,1,0,0,0
633,1208,4805,7358,1,0,0,0
7417,268,6215,3287,0,0,1,0
586,199,34877,189204,1,0,0,0
841,828,4663,30727,0,0,0,0
258,467,156,661,0,0,0,0
520,317,39615,1937,0,0,0,0
375,2569,3001,24885,0,0,0,0
0,21,0,0,1,1,0,0
266,187,9,117,1,0,0,0
458,404,37012,7657,0,0,0,0
200,254,2780,6658,0,0,0,0
463,399,23094,1288,1,0,0,0
0,1,0,0,1,1,0,0
73,665,6782,1747,1,0,0,0
815,594,20806,5773,1,0,0,0
3301,3777,104,161,0,0,0,0
500,311,50793,10683,1,0,0,0
82,489,224,79,1,0,0,0
619,581,54237,29609,0,0,0,0
228,211,2482,12970,0,0,0,0
1527,792,218541,81060,0,0,0,0
288,230,1631,1231,0,0,0,0
584,479,45019,73500,0,0,0,0
779,574,1841,28423,0,0,0,0
682,4192,30354,24944,1,0,0,0
7508,3828,108053,166666,0,0,0,0
504,527,11833,5816,1,0,0,0
783,1680,5292,6555,1,0,0,0
3553,2111,24124,50331,0,0,0,0
558,519,15216,29676,0,0,0,0
348,316,8459,3133,0,0,0,0
950,380,21770,15955,1,0,0,0
776,695,6566,10410,1,0,0,0
0,10,0,1,1,0,0,0
601,245,169980,44627,0,0,0,0
106,192,1474,354,1,0,0,0
1875,2740,9681,34815,0,0,0,0
833,1042,91999,14313,0,0,0,0
1125,1600,33482,11106,1,0,0,0
117163,28633,52646,366702,0,0,1,0
82045,1776,93643,27752,0,0,0,0
122,732,6254,2887,0,0,0,0
374,381,61275,11102,0,0,0,0
0,11,24,18,1,0,0,0
946,1087,911,8013,1,0,0,0
4171647,4789,12924,53614,0,0,1,0
12048,3211,1226,75206,0,0,0,0
829,1188,24490,15937,0,0,0,0
404,294,6005,2059,1,0,0,0
624,1988,99280,40373,1,0,0,0
780,239,9933,19738,1,0,0,0
357,290,2556,9753,0,0,0,0
276,467,9380,5786,1,0,0,0
3531,4726,87758,160237,0,0,0,0
294,341,3700,3744,0,0,0,0
146,672,2617,3615,1,0,0,0
20498,14373,8024,450532,0,0,0,0
1631,1366,5370,3521,0,0,0,0
331,626,53853,26320,0,0,0,0
987,1390,10293,4343,0,0,0,0
4988,436,14928,9799,0,0,0,0
108672,474,1460,10225,0,0,0,0
483,111,10371,15349,0,0,0,0
475,358,1536,3532,1,0,0,0
16644,12023,14785,16062,0,0,0,0
233,119,19841,6672,1,0,0,0
592,2004,2923,2872,1,0,0,0
569,777,18161,58531,1,0,0,0
340,412,10504,71682,0,0,0,0
469,942,101,202,1,0,0,0
339,601,59789,20023,1,0,0,0
583,116,11391,11808,0,0,0,0
1159,817,166344,45831,0,0,0,0
863,553,42139,8852,0,0,0,0
194,234,5029,2150,1,0,0,0
1134,1953,559,2191,0,0,0,0
2701,3370,22511,23202,0,0,0,0
845,548,33861,28195,0,0,0,0
1755,498,12275,15057,0,0,0,0
637,642,7498,4117,1,0,0,0
3526,4922,3993,108167,0,0,0,0
1617,177,18648,76313,0,0,0,0
321,163,5896,1728,1,0,0,0
1110,4820,30579,56147,1,0,0,0
5983,537,85019,37928,0,0,0,0
528,622,12957,8055,0,0,0,0
264,185,3238,2305,0,0,0,0
667,196,193553,64849,0,0,0,0
482,103,7503,32901,0,0,0,0
318,180,6010,1007,1,0,0,0
207,256,18235,10418,0,0,0,0
664,330,1428,2264,0,0,0,0
343,397,14078,7061,0,0,0,0
353,352,25541,11087,0,0,0,0
641,325,5658,1902,1,0,0,0
386,385,16335,10079,0,0,0,0
940,790,48940,14283,0,0,0,0
5807,5669,51890,52226,0,0,0,0
412,1278,7562,2857,0,0,0,0
195,659,3890,3588,0,0,0,0
164,211,5982,11195,0,0,0,0
317,394,11923,8599,0,0,0,0
1105,392,6583,10090,0,0,0,0
258,1004,20922,4175,1,0,0,0
786,943,51300,27096,0,0,0,0
165,160,1047,2089,0,0,0,0
1458,818,13061,14591,0,0,0,0
594,451,5536,15322,1,0,0,0
260,83,608,14799,0,0,0,0
282,337,13069,4609,1,0,0,0
